date,tau_day,h_m,h_m2,h_k
2020-07-03,56,0.11496907452762317,0.0620100458279606,1019.3957469485024
2020-07-03,84,0.13003271619331752,0.07253874875406144,337.37221474019924
2020-07-04,55,0.14816567826566196,0.08084187482857882,668.1107061568551
2020-07-04,83,0.11658638632028587,0.05376263410624581,730.1785219386766
2020-07-05,54,0.06357939532082563,0.04464085203377119,317.8438534719967
2020-07-05,82,0.07664911311582667,0.06598488868232036,496.11035797981543
2020-07-06,53,0.10571578535386442,0.022728311073873835,671.0812051548187
2020-07-06,81,0.10195348735546725,0.025047107624036474,363.981185256594
2020-07-07,52,0.4302043253937885,0.09471951136731233,1159.6252509721744
2020-07-07,80,0.1915639355154445,0.06282265356625401,614.9332633473402
2020-07-08,51,0.08012966750664377,0.08012966750664377,357.70283637657906
2020-07-08,79,0.33140439869106925,0.21269947599425648,715.7296330352061
2020-07-09,50,0.10620293051944157,0.08356839670178566,508.61473546347656
2020-07-09,78,0.11234263514165528,0.06097291780557676,763.7963441374814
2020-07-10,49,0.15256374459926275,0.046562668189089565,493.76277252367737
2020-07-10,77,0.33356547817214044,0.056382478300989095,412.0185975938867
2020-07-11,48,0.12274535071223008,0.06996620321744537,386.143301327117
2020-07-11,76,0.1988547436122456,0.08365522137329254,719.7399325970349
2020-07-12,47,0.4032112312815663,0.08132167646886224,323.2063621797445
2020-07-12,75,0.1011961221102218,0.07716781914341114,818.0772175069401
2020-07-13,46,0.5950116996226741,0.05923257356661926,392.81784807929694
2020-07-13,74,0.20490841377714214,0.028697970327897566,286.94591755611
2020-07-14,45,0.17716989117603255,0.04152485598787069,465.7770291157955
2020-07-14,73,0.2836596106114061,0.08852114557224974,921.8145412022071
2020-07-15,44,0.10130514905696034,0.05262875300084387,383.01747982580423
2020-07-15,72,0.0886376598724668,0.07483778468274144,1035.0365590124702
2020-07-16,43,0.09154097990353197,0.07981170444977345,470.5170390176703
2020-07-16,71,0.1936422206625356,0.04849105159923157,871.2906859913433
2020-08-27,64,0.8825160063026045,0.8825160063026045,601.1112734018432
2020-08-28,63,0.39609746940156526,0.06181705179617564,341.1093049616876
2020-08-29,62,0.619838482688624,0.07613601699929165,417.40652929345754
2020-08-30,61,0.08833698467579829,0.03133195923734155,712.1895190051155
2020-08-31,60,0.17732913690199684,0.05026245982097827,895.4493809136137
2020-09-01,59,0.18649695463349397,0.07433995801504732,972.8038767164076
2020-09-01,87,0.628886227519582,0.0630031739773716,964.22027430034
2020-09-02,58,0.17842173408212147,0.08880861161744436,788.1573286815573
2020-09-02,86,0.5397154678064712,0.0289371779549799,1014.366081206898
2020-09-03,57,0.08745412810836997,0.03462319776072998,965.0565424075993
2020-09-03,85,0.4895756004524966,0.08231321768913046,805.9087652813521
2020-09-08,52,0.0667072377311298,0.45236555819743024,426.7923725532318
2020-09-09,51,0.200608869043865,0.1006861040940959,494.32185197802403
2020-09-09,79,0.02979002954062411,0.047351195233880386,435.2328466478682
2020-09-10,50,0.13756877074209717,0.03170440908688836,855.6481107265606
2020-09-11,49,0.16017154431157446,0.03791261688793629,1078.9833537244772
2020-09-11,77,0.3356600533991724,0.19419908401605146,503.8536821804389
2020-09-12,48,0.189698512554279,0.0895595393374995,510.1368869529007
2020-09-13,47,0.23353916448418557,0.0781418265831682,567.5705281562779
2020-09-18,42,0.0821729798574609,0.08168764981227522,547.7611935865912
2020-09-18,70,0.16749914760741588,0.0676833290332007,1240.9291588361555
2020-09-18,98,0.16784758471056938,0.08615144261338809,1212.2308090621186
2020-09-19,41,0.058320917574020185,0.058320917574020185,797.1484544970025
2020-09-19,69,0.10084955764460601,0.031186742056011633,1065.445948300745
2020-09-19,97,0.14934736009646266,0.06472136225471181,1197.6661234219987
2020-09-20,68,0.16556309311544956,0.09528324950725872,1113.516017768626
2020-09-20,96,0.21939018981931896,0.07199149005043723,734.3038222779496
2020-09-21,67,0.14524234442438863,0.09363786735893626,667.8367210515996
2020-09-21,95,0.358189462295107,0.13043110402449848,1552.8433002315892
2020-09-22,94,0.20189887546258126,0.1085490693802971,1194.5913159626857
2020-09-23,65,0.2617490023559479,0.1011961718304411,957.0479637405876
2020-09-23,93,0.2131146985079706,0.10751692328915208,1170.6145711661502
2020-09-24,64,0.10845892673831549,0.09271244691404631,678.4230730207842
2020-09-24,92,0.16891145863390716,0.043153246436013454,1859.8345703622438
2020-09-25,63,0.12483022058279472,0.0881325434975967,1024.491258394936
2020-09-25,91,0.10412964663287277,0.05467995142822086,837.6576305235701
2020-09-26,90,0.6119376914398308,0.06272596869551786,1085.2604040735719
2020-03-05,113,0.2861373492688556,0.0733331193905434,890.9432950102223
2020-03-06,112,0.2023334477459333,0.07174023554517808,850.3151842211246
2020-03-07,111,0.29284074187729026,0.06676407329879128,632.8402250400501
2020-03-08,110,0.18137111202325565,0.05447915672983342,784.7527444233677
2020-03-09,109,0.20393221490945557,0.06065820891074174,805.0805334668702
2020-03-10,108,0.20966834781361265,0.0493593493863439,643.6402457364509
2020-03-11,107,0.5138294002170252,0.08639105224208002,517.1300478975909
2020-03-12,106,0.4318389923223959,0.15422085461231377,978.5404309540276
2020-03-13,105,0.08220866249435452,0.08220866249435452,864.5004638299813
2020-03-18,100,0.5576839012095135,0.15921837838443778,988.1976859934528
2020-03-29,180,0.1939992384812943,0.1152649101191962,671.0723374730653
2020-03-30,179,0.842591566129999,0.16248597953009802,898.7605054002449
2020-03-31,178,0.3214434653472566,0.06238260726080629,588.0767213770902
2020-04-01,177,0.05958559102499497,0.1926838169267765,842.8724731241532
2020-04-02,176,0.6408422376362809,0.1380954881292722,885.7667261365847
2020-04-03,175,0.9070609015569527,0.11141612879661311,498.8855459453496
2020-04-04,174,1.0730032920022134,0.13179916891545365,755.052354069194
2020-04-05,173,0.20887569805708306,0.20887569805708306,1174.9815454260615
2020-04-06,172,0.809360887173548,0.16211653584955582,707.6231105998156
2020-04-07,171,0.17096426252046792,0.1321227287070283,810.3745742746928
2020-04-08,170,0.23721670750481003,0.07855573014139111,741.9202150616081
2020-04-09,169,0.24782662866741084,0.1545074416396587,820.69077530936
2020-04-10,168,0.10512099236512708,0.08523972470400466,446.5363279921868
2020-04-11,167,0.8779169665632788,0.06403433327035558,830.6438127178337
2020-04-14,164,0.6083105246607994,0.08849817326379097,849.378410685331
2020-04-15,163,0.4275751373421461,0.01968193749218545,761.5768274635318
2020-04-16,162,0.18762861192386318,0.01283252741423272,1033.0829500462592
2020-04-18,160,0.24334009392984152,0.1236799184613487,830.5390941588371
2020-04-19,159,0.8845804776417434,0.10865481276806399,508.43307621391494
2020-04-20,158,0.4271239632140346,0.11253873207728418,915.3358114060079
2020-04-21,157,0.40220713942297975,0.12045221568556722,236.63980463097025
2020-04-22,156,0.7090384077754919,0.13527152327006892,1050.822248862351
2020-04-23,155,0.8284223918276711,0.21604458195046497,1046.3999464986
2020-04-24,154,0.0838765681815154,0.03903563435655251,426.37545955067804
2020-04-25,153,0.6306803678983981,0.03761006708065999,1039.8395095175197
2020-04-26,152,0.74863834396876,0.09444689015144014,1102.077912354816
2020-04-30,148,0.22835624068563432,0.07424072075747298,1066.0537390856703
2020-05-01,147,0.41629645711955865,0.19701265967875306,1201.3898646585471
2020-05-02,146,0.28808817797438585,0.09729031702962535,744.9056645060219
2020-05-03,145,0.3259835463980362,0.09990130022986644,917.4909229453588
2020-05-04,144,0.23496499469093596,0.17611302952855704,1165.4700659948887
2020-05-05,143,0.6869208552408634,0.09993455381939227,823.8636787580472
2020-05-06,142,0.2638158636539281,0.134159428476853,1056.2832464201283
2020-05-07,141,0.7220884515605659,0.05598515831771553,1448.6476299996793
2020-05-08,140,0.1827476521215305,0.09971042545721132,954.5160553332327
2020-05-09,139,0.43181381907011845,0.13802461895614487,936.7031995663552
2020-05-10,138,0.24375909953144073,0.07961052081980724,1084.2143972315466
2020-05-11,137,0.1907381911677662,0.15542253042654455,855.1694785633879
2020-05-12,136,0.7222249998505381,0.0622874019828333,906.6335983541869
2020-05-13,135,0.11275725496162584,0.07916998752624793,880.780207481268
2020-05-14,134,0.1599778393109215,0.10299943078922343,1129.706244714506
2020-05-15,133,0.164859254904889,0.12044121731393445,555.3188651679436
2020-05-16,132,0.17143714178232017,0.061682088131161855,1217.794427051962
2020-05-17,131,0.728428145237543,0.6114365970834496,579.332656487446
2020-05-18,130,0.21571020710985206,0.13177906566704295,1197.739798682595
2020-05-20,128,0.701688335168338,0.032508725435453995,382.78773900868845
2020-05-21,127,0.16281747986694564,0.09946648171452582,1807.8834729081786
2020-05-22,126,0.08634379841989451,0.06286374572705364,513.4361212600329
2020-05-23,125,0.22991188980146798,0.08126251483622716,1104.6740123854088
2020-05-24,124,0.16281510683572797,0.1419533765142712,1028.7432113443826
2020-05-25,123,0.150029667169655,0.0691846651714989,522.4650142236703
2020-05-26,122,0.16490568977832518,0.1459969888555624,1396.8766282631116
2020-05-27,121,0.27757808495964215,0.1264078243644527,923.4169954070509
2020-06-05,112,0.6618480068468522,0.06630535587718919,960.6268027678872
2020-06-06,111,0.15143209116476017,0.09251105802117207,508.8333477820545
2020-06-07,110,0.1536348233034593,0.1122409849004547,483.0844214169256
2020-06-08,109,0.17694644315843333,0.33881074969582314,730.8529350718043
2020-06-09,108,0.16285244184240893,0.06226114526229083,1119.203337244939
2020-06-10,107,0.2612828793092957,0.2612828793092957,815.9373869916849
2020-06-11,106,0.09431718216873175,0.0888539466177198,1088.0194725897118
2020-06-12,105,0.14868097567958638,0.10744048220019342,1084.9272840411127
2020-06-13,104,0.268920705472905,0.2748465854282645,1115.3251062299219
2020-06-14,103,0.20318319327283,0.04371991651335939,777.0037072659331
2020-06-15,102,0.147798189961257,0.0658516230316869,730.5661095037525
2020-06-16,101,0.0682092715699397,0.08621364037252909,525.9280154257359
2020-06-25,183,0.5206981377289638,0.07575215641150759,803.516895250283
2020-06-26,182,0.13467114415087958,0.11868278913753315,915.7988525913419
2020-06-27,181,0.1319834046631341,0.09705330887637256,1190.2307432439761
2020-06-28,180,0.19124306121447868,0.2704333983812452,1103.3263692817245
2020-06-29,179,0.22985653748146118,0.09961092194292992,470.8775763854547
2020-06-30,178,0.11274395779212777,0.18455148670709215,1748.6203772341653
2020-07-01,177,0.19549937174535242,0.07080106944818385,1077.936826182868
2020-07-02,176,0.20159524405445153,0.09517616636546579,991.5378352246798
2020-07-03,175,0.5450598267509067,0.10510973929979074,550.3147119361034
2020-07-04,174,0.04148848189388504,0.032232087527121846,493.6440475907894
2020-07-05,173,0.18580185764591167,0.1135078192535882,862.9104197970642
2020-07-06,172,0.17687093845630014,0.07050291070308956,842.1367709698642
2020-07-07,171,0.13287401742120308,0.08554902491502116,943.8014041665231
2020-07-08,170,0.7565199651823993,0.0757897961475992,834.2293698284803
2020-07-09,169,0.14505205927923276,0.028070984486574725,2291.8675137815317
2020-07-10,168,0.0538051356149197,0.04461718853547701,454.3067292629082
2020-07-11,167,0.9517715712933913,0.06942120988051108,793.8155369597836
2020-07-12,166,0.4021666609013158,0.0747818353726539,1128.0533958892208
2020-07-13,165,0.1835658044571048,0.20102500634427872,1018.417609855307
2020-07-14,164,0.5029073593582045,0.08806698818613247,837.6928507734813
2020-07-15,163,0.1182598085876641,0.09584305570257498,1018.4609622165813
2020-07-16,162,0.25841778927302317,0.9117187552809343,788.0156363783932
2020-08-18,129,0.46138313962295807,0.10630387902764006,1018.6984643895687
2020-08-19,128,0.2743448837551796,0.08514471219095537,949.9890067225251
2020-08-20,127,0.3133342388015455,0.09349382838730584,891.1258297553471
2020-08-21,126,0.12434637928725295,0.14045101620614994,1626.1028894332017
2020-08-22,125,0.6830014769219149,0.11483425481153288,1029.8524167000228
2020-08-23,124,0.2732880388075163,0.30996462757246845,1018.2945475592051
2020-08-24,123,0.19919504489190348,0.10868442053598332,1196.245734507227
2020-08-25,122,0.27700034913366395,0.12733873120336198,1131.2030812791359
2020-08-26,121,0.248506111971371,0.09365852577937522,1024.881414304838
2020-08-27,120,0.23456142669607044,0.11074000021605793,1146.9541548630546
2020-08-28,119,0.1919157618621925,0.0678327574058881,1011.9531028593063
2020-08-29,118,0.4668018554440727,0.1017582119176046,957.9477721432344
2020-08-30,117,0.19117143964543556,0.09004157391134848,1051.5936981017912
2020-08-31,116,0.07129219035683637,0.0519052231767955,995.6685032420621
2020-09-01,115,0.11626414961316442,0.11626414961316442,1053.7559601853363
2020-09-02,114,0.1742311106193894,0.07550501608568677,1420.7659892385184
2020-09-03,113,0.27588831716808726,0.14514247936859975,977.047596799574
2020-09-08,108,0.16688987865340432,0.13021213244438717,1523.2997916818688
2020-09-09,107,0.08587606223624782,0.34499919006709234,1191.7520925191957
2020-09-10,106,0.09178998166972555,0.07120344250373375,1114.8009116691862
2020-09-11,105,0.1637551575562072,0.038760858419241026,999.4424279161215
2020-09-12,104,0.18528257061078804,0.05127444897828864,811.9734798370529
2020-09-24,183,0.20465300364987593,0.03345124535769138,391.71921622872736
2020-09-25,182,0.1366097114440495,0.06553657048134984,1054.4496684812925
2020-09-26,181,0.22814282459820787,0.22814282459820787,1902.2277115488373
